Time_Col,X,Y,Z,Output
0.03043,0.001766,0.00013,-0.016347,0.5X_B_VS_0_40_0
0.030469,-0.005179,-0.007218,-0.034187,0.5X_B_VS_0_40_0
0.030508,-0.019702,-0.001252,-0.028748,0.5X_B_VS_0_40_0
0.030547,-0.031391,0.004997,-0.011391,0.5X_B_VS_0_40_0
0.030586,-0.042621,0.00079,-0.020355,0.5X_B_VS_0_40_0
0.030625,-0.041352,0.008824,-0.017131,0.5X_B_VS_0_40_0
0.030664,-0.023426,0.016478,-0.019641,0.5X_B_VS_0_40_0
0.030703,-0.011165,0.020416,-0.032238,0.5X_B_VS_0_40_0
0.030742,-0.021407,0.011393,-0.035745,0.5X_B_VS_0_40_0
0.030781,-0.029216,-0.012799,-0.015392,0.5X_B_VS_0_40_0
0.03082,-0.032822,-0.025764,-0.001001,0.5X_B_VS_0_40_0
0.030859,-0.052348,-0.021234,-0.007376,0.5X_B_VS_0_40_0
0.030898,-0.061969,-0.007602,0.006706,0.5X_B_VS_0_40_0
0.030937,-0.054015,0.002262,0.015249,0.5X_B_VS_0_40_0
0.030977,-0.03458,0.017214,-0.001909,0.5X_B_VS_0_40_0
0.031016,-0.018534,0.02221,-0.011643,0.5X_B_VS_0_40_0
0.031055,-0.010257,0.002488,0.003254,0.5X_B_VS_0_40_0
0.031094,-0.007013,-0.020686,0.003932,0.5X_B_VS_0_40_0
0.031133,-0.023973,-0.035236,0.003077,0.5X_B_VS_0_40_0
0.031172,-0.033617,-0.031737,0.010193,0.5X_B_VS_0_40_0
0.031211,-0.028548,-0.028459,-0.009172,0.5X_B_VS_0_40_0
0.03125,-0.029271,-0.02986,-0.005224,0.5X_B_VS_0_40_0
0.031289,-0.029614,-0.027067,0.000098,0.5X_B_VS_0_40_0
0.031328,-0.029889,-0.031154,-0.017396,0.5X_B_VS_0_40_0
0.031367,-0.029438,-0.030558,-0.008331,0.5X_B_VS_0_40_0
0.031406,-0.047319,-0.030865,0.000307,0.5X_B_VS_0_40_0
0.031445,-0.074968,-0.036831,-0.006774,0.5X_B_VS_0_40_0
0.031484,-0.075604,-0.03691,-0.012355,0.5X_B_VS_0_40_0
0.031523,-0.058243,-0.024606,-0.014031,0.5X_B_VS_0_40_0
0.031563,-0.031372,-0.013493,-0.026908,0.5X_B_VS_0_40_0
0.031602,-0.009788,-0.01833,-0.026893,0.5X_B_VS_0_40_0
0.031641,-0.003373,-0.032177,-0.005152,0.5X_B_VS_0_40_0
0.03168,-0.003805,-0.046345,-0.008956,0.5X_B_VS_0_40_0
0.031719,-0.013784,-0.049239,0.006549,0.5X_B_VS_0_40_0
0.031758,-0.020708,-0.051778,0.027224,0.5X_B_VS_0_40_0
0.031797,-0.028779,-0.046203,0.001195,0.5X_B_VS_0_40_0
0.031836,-0.043153,-0.030278,-0.004007,0.5X_B_VS_0_40_0
0.031875,-0.035048,-0.021422,0.008256,0.5X_B_VS_0_40_0
0.031914,-0.01993,-0.014033,-0.008007,0.5X_B_VS_0_40_0
0.031953,-0.022486,-0.015299,-0.016241,0.5X_B_VS_0_40_0
0.031992,-0.016351,-0.031977,-0.003448,0.5X_B_VS_0_40_0
0.032031,-0.002263,-0.048386,-0.002257,0.5X_B_VS_0_40_0
0.03207,-0.000355,-0.051363,-0.014446,0.5X_B_VS_0_40_0
0.032109,0.000206,-0.048747,-0.007082,0.5X_B_VS_0_40_0
0.032148,0.006705,-0.042608,0.005482,0.5X_B_VS_0_40_0
0.032188,0.009627,-0.031198,-0.016007,0.5X_B_VS_0_40_0
0.032227,-0.002314,-0.021925,-0.020184,0.5X_B_VS_0_40_0
0.032266,-0.020009,-0.016368,0.002062,0.5X_B_VS_0_40_0
0.032305,-0.031284,-0.015278,-0.001077,0.5X_B_VS_0_40_0
0.032344,-0.035681,-0.005613,-0.000048,0.5X_B_VS_0_40_0
0.032383,-0.032759,0.012281,-0.004916,0.5X_B_VS_0_40_0
0.032422,-0.027592,0.020921,-0.025233,0.5X_B_VS_0_40_0
0.032461,-0.014508,0.022079,-0.019225,0.5X_B_VS_0_40_0
0.0325,-0.008548,0.012599,-0.012161,0.5X_B_VS_0_40_0
0.032539,-0.001632,0.005062,-0.00139,0.5X_B_VS_0_40_0
0.032578,0.01224,0.002682,0.015386,0.5X_B_VS_0_40_0
0.032617,0.001082,-0.005883,0.008314,0.5X_B_VS_0_40_0
0.032656,-0.012616,-0.013726,0.007329,0.5X_B_VS_0_40_0
0.032695,-0.02359,-0.01976,0.019075,0.5X_B_VS_0_40_0
0.032734,-0.027513,-0.018248,0.002004,0.5X_B_VS_0_40_0
0.032773,-0.021094,-0.014192,-0.007663,0.5X_B_VS_0_40_0
0.032813,-0.026586,-0.0169,0.017312,0.5X_B_VS_0_40_0
0.032852,-0.029074,-0.020599,0.011848,0.5X_B_VS_0_40_0
0.032891,-0.025765,-0.017354,0.006318,0.5X_B_VS_0_40_0
0.03293,-0.017572,-0.01789,0.024455,0.5X_B_VS_0_40_0
0.032969,-0.010128,-0.025221,0.016231,0.5X_B_VS_0_40_0
0.033008,-0.001721,-0.028051,0.006152,0.5X_B_VS_0_40_0
0.033047,0.013337,-0.034562,0.006045,0.5X_B_VS_0_40_0
0.033086,0.018065,-0.033199,-0.000288,0.5X_B_VS_0_40_0
0.033125,0.009506,-0.021861,-0.00783,0.5X_B_VS_0_40_0
0.033164,-0.003664,-0.01843,-0.008508,0.5X_B_VS_0_40_0
0.033203,-0.014162,-0.01514,0.00845,0.5X_B_VS_0_40_0
0.033242,-0.025002,-0.009557,0.012981,0.5X_B_VS_0_40_0
0.033281,-0.024779,-0.008204,0.001728,0.5X_B_VS_0_40_0
0.03332,-0.01328,-0.015466,0.002187,0.5X_B_VS_0_40_0
0.033359,-0.004127,-0.022082,-0.004537,0.5X_B_VS_0_40_0
0.033398,0.008484,-0.021168,-0.003291,0.5X_B_VS_0_40_0
0.033438,0.002941,-0.017865,0.005272,0.5X_B_VS_0_40_0
0.033477,-0.02658,-0.01195,-0.000484,0.5X_B_VS_0_40_0
0.033516,-0.040753,-0.008712,-0.002767,0.5X_B_VS_0_40_0
0.033555,-0.025869,-0.003093,0.002858,0.5X_B_VS_0_40_0
0.033594,-0.006833,0.00042,0.001496,0.5X_B_VS_0_40_0
0.033633,-0.002679,-0.010224,-0.007231,0.5X_B_VS_0_40_0
0.033672,-0.005848,-0.02385,0.008734,0.5X_B_VS_0_40_0
0.033711,-0.011545,-0.029773,0.021846,0.5X_B_VS_0_40_0
0.03375,-0.015004,-0.024113,0.01334,0.5X_B_VS_0_40_0
0.033789,-0.002362,-0.013616,0.013797,0.5X_B_VS_0_40_0
0.033828,0.013707,-0.013,0.012132,0.5X_B_VS_0_40_0
0.033867,0.010911,-0.018384,0.008737,0.5X_B_VS_0_40_0
0.033906,-0.007972,-0.017721,0.005994,0.5X_B_VS_0_40_0
0.033945,-0.01477,-0.016548,0.004913,0.5X_B_VS_0_40_0
0.033984,-0.004032,-0.01496,0.006692,0.5X_B_VS_0_40_0
0.034023,-0.010992,-0.0103,0.004945,0.5X_B_VS_0_40_0
0.034063,-0.022676,-0.017329,-0.000538,0.5X_B_VS_0_40_0
0.034102,-0.024083,-0.027641,0.002363,0.5X_B_VS_0_40_0
0.034141,-0.023767,-0.029758,0.002883,0.5X_B_VS_0_40_0
0.03418,-0.00579,-0.031609,-0.007952,0.5X_B_VS_0_40_0
0.034219,0.005141,-0.036356,-0.006249,0.5X_B_VS_0_40_0
0.034258,-0.000158,-0.046424,-0.006908,0.5X_B_VS_0_40_0
0.034297,-0.007031,-0.05381,-0.004944,0.5X_B_VS_0_40_0
0.034336,-0.02272,-0.046931,0.006602,0.5X_B_VS_0_40_0
0.034375,-0.034616,-0.031271,0.004381,0.5X_B_VS_0_40_0
0.034414,-0.032559,-0.017019,-0.005932,0.5X_B_VS_0_40_0
0.034453,-0.014493,-0.006592,-0.002499,0.5X_B_VS_0_40_0
0.034492,-0.008074,-0.002874,0.001338,0.5X_B_VS_0_40_0
0.034531,-0.031762,0.001118,-0.007678,0.5X_B_VS_0_40_0
0.03457,-0.045104,0.003826,0.004141,0.5X_B_VS_0_40_0
0.034609,-0.041386,-0.000888,0.016695,0.5X_B_VS_0_40_0
0.034648,-0.039883,0.00368,0.00441,0.5X_B_VS_0_40_0
0.034688,-0.033485,0.011963,0.003341,0.5X_B_VS_0_40_0
0.034727,-0.014742,0.008964,0.01025,0.5X_B_VS_0_40_0
0.034766,0.001672,0.011948,0.006376,0.5X_B_VS_0_40_0
0.034805,0.000145,0.020121,-0.000828,0.5X_B_VS_0_40_0
0.034844,0.004349,0.017345,0.002257,0.5X_B_VS_0_40_0
0.034883,0.005062,0.004485,0.006403,0.5X_B_VS_0_40_0
0.034922,-0.02156,-0.009791,0.000822,0.5X_B_VS_0_40_0
0.034961,-0.038132,-0.014244,0.008363,0.5X_B_VS_0_40_0
0.035,-0.037083,-0.012652,0.006294,0.5X_B_VS_0_40_0
0.035039,-0.039254,-0.006376,-0.012275,0.5X_B_VS_0_40_0
0.035078,-0.029045,-0.001384,-0.020406,0.5X_B_VS_0_40_0
0.035117,-0.004054,0.001106,-0.019108,0.5X_B_VS_0_40_0
0.035156,0.009622,0.006458,-0.017134,0.5X_B_VS_0_40_0
0.035195,0.000454,0.002411,-0.020593,0.5X_B_VS_0_40_0
0.035234,-0.017773,-0.008007,-0.004667,0.5X_B_VS_0_40_0
0.035273,-0.029182,-0.018549,0.011661,0.5X_B_VS_0_40_0
0.035313,-0.023833,-0.01473,0.002654,0.5X_B_VS_0_40_0
0.035352,0.004708,0.00188,-0.008529,0.5X_B_VS_0_40_0
0.035391,0.032863,0.006547,-0.008387,0.5X_B_VS_0_40_0
0.03543,0.029876,0.004694,-0.006705,0.5X_B_VS_0_40_0
0.035469,0.004483,-0.005626,-0.010433,0.5X_B_VS_0_40_0
0.035508,-0.028638,-0.018916,0.00482,0.5X_B_VS_0_40_0
0.035547,-0.060667,-0.022824,0.024803,0.5X_B_VS_0_40_0
0.035586,-0.058994,-0.02492,0.019799,0.5X_B_VS_0_40_0
0.035625,-0.021742,-0.019272,0.008605,0.5X_B_VS_0_40_0
0.035664,0.00254,-0.004276,0.002442,0.5X_B_VS_0_40_0
0.035703,-0.000793,0.006723,-0.014139,0.5X_B_VS_0_40_0
0.035742,-0.001663,-0.002096,-0.017196,0.5X_B_VS_0_40_0
0.035781,0.008612,-0.024755,0.00472,0.5X_B_VS_0_40_0
0.03582,-0.002566,-0.04043,0.012784,0.5X_B_VS_0_40_0
0.035859,-0.028952,-0.051107,0.013626,0.5X_B_VS_0_40_0
0.035898,-0.033871,-0.057009,0.018916,0.5X_B_VS_0_40_0
0.035938,-0.036594,-0.033921,0.011239,0.5X_B_VS_0_40_0
0.035977,-0.034774,0.013556,-0.022803,0.5X_B_VS_0_40_0
0.036016,-0.009323,0.038576,-0.052999,0.5X_B_VS_0_40_0
0.036055,0.016535,0.024256,-0.042779,0.5X_B_VS_0_40_0
0.036094,0.005078,-0.000229,-0.017455,0.5X_B_VS_0_40_0
0.036133,-0.03579,-0.013334,-0.004722,0.5X_B_VS_0_40_0
0.036172,-0.048353,-0.018421,0.011185,0.5X_B_VS_0_40_0
0.036211,-0.028781,-0.008566,0.026769,0.5X_B_VS_0_40_0
0.03625,-0.005821,0.011494,0.005103,0.5X_B_VS_0_40_0
0.036289,0.004449,0.016085,-0.01432,0.5X_B_VS_0_40_0
0.036328,0.007325,0.004147,-0.008484,0.5X_B_VS_0_40_0
0.036367,-0.00725,-0.011682,-0.001204,0.5X_B_VS_0_40_0
0.036406,-0.033276,-0.017353,0.008764,0.5X_B_VS_0_40_0
0.036445,-0.030341,-0.013185,0.01112,0.5X_B_VS_0_40_0
0.036484,-0.01694,-0.008696,0.00769,0.5X_B_VS_0_40_0
0.036523,-0.014498,0.007078,-0.000545,0.5X_B_VS_0_40_0
0.036562,-0.01439,0.029661,-0.01254,0.5X_B_VS_0_40_0
0.036602,-0.003871,0.034599,-0.023719,0.5X_B_VS_0_40_0
0.036641,0.007235,0.022064,-0.01664,0.5X_B_VS_0_40_0
0.03668,-0.000022,-0.003914,-0.009049,0.5X_B_VS_0_40_0
0.036719,-0.016625,-0.033144,-0.005371,0.5X_B_VS_0_40_0
0.036758,-0.035314,-0.046948,0.017472,0.5X_B_VS_0_40_0
0.036797,-0.04913,-0.044335,0.021155,0.5X_B_VS_0_40_0
0.036836,-0.046221,-0.022526,0.003317,0.5X_B_VS_0_40_0
0.036875,-0.013529,-0.00326,-0.010497,0.5X_B_VS_0_40_0
0.036914,0.024683,0.000596,-0.020455,0.5X_B_VS_0_40_0
0.036953,0.020663,-0.000325,-0.039771,0.5X_B_VS_0_40_0
0.036992,-0.013474,-0.009178,-0.030336,0.5X_B_VS_0_40_0
0.037031,-0.053585,-0.018266,0.003147,0.5X_B_VS_0_40_0
0.03707,-0.082732,-0.020712,-0.000963,0.5X_B_VS_0_40_0
0.037109,-0.068036,-0.012005,-0.005993,0.5X_B_VS_0_40_0
0.037148,-0.033029,-0.004901,-0.003579,0.5X_B_VS_0_40_0
0.037187,-0.015848,-0.002339,-0.009499,0.5X_B_VS_0_40_0
0.037227,-0.01161,0.00207,-0.019345,0.5X_B_VS_0_40_0
0.037266,-0.009441,-0.001508,-0.017437,0.5X_B_VS_0_40_0
0.037305,-0.009953,-0.008503,-0.004555,0.5X_B_VS_0_40_0
0.037344,-0.015901,-0.012145,-0.003567,0.5X_B_VS_0_40_0
0.037383,-0.009152,-0.015953,-0.000097,0.5X_B_VS_0_40_0
0.037422,0.0033,-0.022132,0.002296,0.5X_B_VS_0_40_0
0.037461,-0.000909,-0.018296,0.00096,0.5X_B_VS_0_40_0
0.0375,-0.002922,-0.014112,-0.01522,0.5X_B_VS_0_40_0
0.037539,0.002619,-0.019017,-0.025573,0.5X_B_VS_0_40_0
0.037578,-0.009338,-0.021851,-0.015681,0.5X_B_VS_0_40_0
0.037617,-0.042462,-0.023156,-0.018393,0.5X_B_VS_0_40_0
0.037656,-0.069014,-0.020543,-0.01477,0.5X_B_VS_0_40_0
0.037695,-0.064922,-0.015429,0.004993,0.5X_B_VS_0_40_0
0.037734,-0.036019,-0.008886,0.008489,0.5X_B_VS_0_40_0
0.037773,0.004765,0.005218,-0.002281,0.5X_B_VS_0_40_0
0.037812,0.03756,0.005468,-0.00808,0.5X_B_VS_0_40_0
0.037852,0.03447,-0.008533,-0.015785,0.5X_B_VS_0_40_0
0.037891,0.005812,-0.009822,-0.021013,0.5X_B_VS_0_40_0
0.03793,-0.024481,-0.018334,-0.0139,0.5X_B_VS_0_40_0
0.037969,-0.051374,-0.029483,-0.005818,0.5X_B_VS_0_40_0
0.038008,-0.060145,-0.024397,-0.011756,0.5X_B_VS_0_40_0
0.038047,-0.043498,-0.020781,-0.025443,0.5X_B_VS_0_40_0
0.038086,-0.016663,-0.017205,-0.020888,0.5X_B_VS_0_40_0
0.038125,-0.002278,-0.018023,-0.014691,0.5X_B_VS_0_40_0
0.038164,0.000241,-0.025349,-0.0203,0.5X_B_VS_0_40_0
0.038203,0.007261,-0.026832,-0.002287,0.5X_B_VS_0_40_0
0.038242,0.000331,-0.02612,0.004935,0.5X_B_VS_0_40_0
0.038281,-0.00945,-0.020736,-0.013444,0.5X_B_VS_0_40_0
0.03832,0.002435,-0.015618,-0.008153,0.5X_B_VS_0_40_0
0.038359,-0.000861,-0.013425,0.00046,0.5X_B_VS_0_40_0
0.038398,-0.023417,-0.007396,-0.006122,0.5X_B_VS_0_40_0
0.038437,-0.029633,-0.002466,-0.017107,0.5X_B_VS_0_40_0
0.038477,-0.023012,0.005109,-0.020639,0.5X_B_VS_0_40_0
0.038516,-0.025053,0.012389,-0.01132,0.5X_B_VS_0_40_0
0.038555,-0.032023,0.015073,-0.018692,0.5X_B_VS_0_40_0
0.038594,-0.031963,0.010201,-0.0203,0.5X_B_VS_0_40_0
0.038633,-0.018515,0.001912,0.001915,0.5X_B_VS_0_40_0
0.038672,-0.003052,0.002317,-0.006952,0.5X_B_VS_0_40_0
0.038711,0.004166,-0.00911,-0.020626,0.5X_B_VS_0_40_0
0.03875,0.02429,-0.028943,-0.004038,0.5X_B_VS_0_40_0
0.038789,0.024512,-0.036308,-0.007477,0.5X_B_VS_0_40_0
0.038828,-0.004816,-0.029539,-0.020483,0.5X_B_VS_0_40_0
0.038867,-0.018509,-0.01326,-0.015521,0.5X_B_VS_0_40_0
0.038906,-0.035566,0.000524,-0.017686,0.5X_B_VS_0_40_0
0.038945,-0.045829,0.019418,-0.02516,0.5X_B_VS_0_40_0
0.038984,-0.032507,0.023488,-0.024581,0.5X_B_VS_0_40_0
0.039023,-0.019839,0.00794,-0.01574,0.5X_B_VS_0_40_0
0,-0.026191,-0.017943,0.020221,0.5X_O_20Hz
0.000039,-0.012208,-0.008669,0.012248,0.5X_O_20Hz
0.000078,0.018014,-0.019795,0.009283,0.5X_O_20Hz
0.000117,0.001003,-0.038953,0.012696,0.5X_O_20Hz
0.000156,-0.038756,-0.042018,0.027167,0.5X_O_20Hz
0.000195,-0.03929,-0.054486,0.002207,0.5X_O_20Hz
0.000234,-0.02918,-0.059975,-0.032378,0.5X_O_20Hz
0.000273,-0.031643,-0.043262,-0.007346,0.5X_O_20Hz
0.000313,-0.002748,-0.034559,-0.009369,0.5X_O_20Hz
0.000352,0.029144,-0.042166,-0.057842,0.5X_O_20Hz
0.000391,0.005284,-0.048872,-0.013194,0.5X_O_20Hz
0.00043,-0.020932,-0.038554,0.044968,0.5X_O_20Hz
0.000469,-0.03268,-0.032916,-0.026082,0.5X_O_20Hz
0.000508,-0.057647,-0.02638,-0.039849,0.5X_O_20Hz
0.000547,-0.062716,0.010668,0.034887,0.5X_O_20Hz
0.000586,-0.031867,0.03102,-0.022009,0.5X_O_20Hz
0.000625,0.003922,0.024974,-0.069348,0.5X_O_20Hz
0.000664,0.015255,0.01685,0.027137,0.5X_O_20Hz
0.000703,0.02814,-0.007316,0.031563,0.5X_O_20Hz
0.000742,0.025472,-0.025743,-0.037107,0.5X_O_20Hz
0.000781,-0.004667,-0.02169,0.008447,0.5X_O_20Hz
0.00082,-0.021246,-0.011734,0.026997,0.5X_O_20Hz
0.000859,-0.02671,0.00588,-0.043696,0.5X_O_20Hz
0.000898,-0.022396,0.029034,-0.028219,0.5X_O_20Hz
0.000937,-0.019091,0.026118,0.022837,0.5X_O_20Hz
0.000977,-0.021049,-0.000767,-0.000016,0.5X_O_20Hz
0.001016,-0.026622,-0.036895,0.010981,0.5X_O_20Hz
0.001055,-0.040854,-0.070389,0.052843,0.5X_O_20Hz
0.001094,-0.047226,-0.067665,0.03934,0.5X_O_20Hz
0.001133,-0.0298,-0.040376,0.003467,0.5X_O_20Hz
0.001172,-0.00361,-0.012784,-0.026479,0.5X_O_20Hz
0.001211,0.012631,0.010484,-0.023387,0.5X_O_20Hz
0.00125,0.023475,0.021159,-0.024516,0.5X_O_20Hz
0.001289,0.017703,0.006343,-0.042779,0.5X_O_20Hz
0.001328,0.005734,-0.026467,0.00025,0.5X_O_20Hz
0.001367,-0.012416,-0.025622,0.04904,0.5X_O_20Hz
0.001406,-0.03521,-0.003774,0.016532,0.5X_O_20Hz
0.001445,-0.038476,0.015676,-0.018005,0.5X_O_20Hz
0.001484,-0.03615,0.049218,0.004959,0.5X_O_20Hz
0.001523,-0.002944,0.066885,-0.035489,0.5X_O_20Hz
0.001563,0.031303,0.060175,-0.088616,0.5X_O_20Hz
0.001602,0.018609,0.037389,-0.02035,0.5X_O_20Hz
0.001641,0.004527,0.012327,0.021711,0.5X_O_20Hz
0.00168,-0.011153,0.004902,-0.027957,0.5X_O_20Hz
0.001719,-0.031627,0.014845,-0.008912,0.5X_O_20Hz
0.001758,-0.038163,0.035921,0.04172,0.5X_O_20Hz
0.001797,-0.027291,0.05126,-0.024022,0.5X_O_20Hz
0.001836,-0.004211,0.05322,-0.06103,0.5X_O_20Hz
0.001875,0.010238,0.040845,0.01193,0.5X_O_20Hz
0.001914,0.015213,0.01913,0.001463,0.5X_O_20Hz
0.001953,0.01015,-0.006715,-0.040769,0.5X_O_20Hz
0.001992,0.008563,-0.023605,0.027583,0.5X_O_20Hz
0.002031,0.004987,-0.019945,0.046113,0.5X_O_20Hz
0.00207,-0.010175,-0.007134,-0.011376,0.5X_O_20Hz
0.002109,-0.01517,0.004916,-0.005675,0.5X_O_20Hz
0.002148,-0.024044,0.008854,0.005428,0.5X_O_20Hz
0.002188,-0.02534,0.005941,-0.034744,0.5X_O_20Hz
0.002227,-0.026903,-0.010446,-0.047261,0.5X_O_20Hz
0.002266,-0.035896,-0.037186,-0.009828,0.5X_O_20Hz
0.002305,-0.03728,-0.043566,0.003703,0.5X_O_20Hz
0.002344,-0.034644,-0.030183,0.002287,0.5X_O_20Hz
0.002383,-0.020562,-0.015803,0.007469,0.5X_O_20Hz
0.002422,-0.014875,-0.004245,0.000553,0.5X_O_20Hz
0.002461,-0.004215,0.001956,-0.005292,0.5X_O_20Hz
0.0025,0.007139,-0.006587,-0.017424,0.5X_O_20Hz
0.002539,-0.000352,-0.022995,-0.008667,0.5X_O_20Hz
0.002578,-0.024458,-0.034368,0.020128,0.5X_O_20Hz
0.002617,-0.044326,-0.040066,0.008575,0.5X_O_20Hz
0.002656,-0.04391,-0.033824,-0.00672,0.5X_O_20Hz
0.002695,-0.038725,-0.022295,0.00689,0.5X_O_20Hz
0.002734,-0.0201,-0.014842,-0.011044,0.5X_O_20Hz
0.002773,0.001813,-0.01243,-0.039765,0.5X_O_20Hz
0.002812,0.006204,-0.010502,-0.022883,0.5X_O_20Hz
0.002852,-0.002992,-0.006423,-0.006766,0.5X_O_20Hz
0.002891,-0.004688,-0.010297,-0.028936,0.5X_O_20Hz
0.00293,-0.018017,-0.017433,-0.013163,0.5X_O_20Hz
0.002969,-0.043894,-0.023506,0.037387,0.5X_O_20Hz
0.003008,-0.050858,-0.029712,0.019909,0.5X_O_20Hz
0.003047,-0.042653,-0.033816,-0.002993,0.5X_O_20Hz
0.003086,-0.027812,-0.031809,0.015769,0.5X_O_20Hz
0.003125,-0.025898,-0.019555,-0.003761,0.5X_O_20Hz
0.003164,-0.02415,-0.017266,-0.037423,0.5X_O_20Hz
0.003203,-0.009478,-0.016274,-0.017859,0.5X_O_20Hz
0.003242,-0.007054,-0.006635,0.001003,0.5X_O_20Hz
0.003281,-0.013224,-0.003358,-0.017031,0.5X_O_20Hz
0.00332,-0.017189,-0.003475,-0.005114,0.5X_O_20Hz
0.003359,-0.021311,-0.008773,0.007341,0.5X_O_20Hz
0.003398,-0.016469,-0.00363,-0.019136,0.5X_O_20Hz
0.003438,-0.016707,0.00253,-0.026093,0.5X_O_20Hz
0.003477,-0.031844,-0.004135,-0.006592,0.5X_O_20Hz
0.003516,-0.049051,-0.007262,-0.003029,0.5X_O_20Hz
0.003555,-0.058761,-0.011711,-0.010271,0.5X_O_20Hz
0.003594,-0.059601,-0.022262,0.006084,0.5X_O_20Hz
0.003633,-0.058733,-0.031096,0.0191,0.5X_O_20Hz
0.003672,-0.039613,-0.031627,0.002321,0.5X_O_20Hz
0.003711,-0.008699,-0.022782,-0.007423,0.5X_O_20Hz
0.00375,0.008453,-0.004302,-0.000468,0.5X_O_20Hz
0.003789,0.011397,0.012483,-0.014392,0.5X_O_20Hz
0.003828,0.003925,0.019127,-0.026529,0.5X_O_20Hz
0.003867,-0.003458,0.010807,-0.003172,0.5X_O_20Hz
0.003906,-0.0159,-0.003195,0.01553,0.5X_O_20Hz
0.003945,-0.023268,-0.014857,0.014431,0.5X_O_20Hz
0.003984,-0.020015,-0.027842,0.014879,0.5X_O_20Hz
0.004023,-0.03102,-0.022582,0.015198,0.5X_O_20Hz
0.004063,-0.041404,-0.003668,-0.007018,0.5X_O_20Hz
0.004102,-0.040005,0.012309,-0.027534,0.5X_O_20Hz
0.004141,-0.042152,0.020945,-0.022389,0.5X_O_20Hz
0.00418,-0.050767,0.022714,-0.018607,0.5X_O_20Hz
0.004219,-0.040318,0.018811,-0.021256,0.5X_O_20Hz
0.004258,-0.009949,0.012577,-0.01261,0.5X_O_20Hz
0.004297,0.010805,0.018457,0.003448,0.5X_O_20Hz
0.004336,0.022192,0.026722,-0.002298,0.5X_O_20Hz
0.004375,0.020845,0.031446,-0.004789,0.5X_O_20Hz
0.004414,0.004898,0.03972,0.008879,0.5X_O_20Hz
0.004453,-0.020304,0.045007,-0.001395,0.5X_O_20Hz
0.004492,-0.04324,0.038761,-0.020055,0.5X_O_20Hz
0.004531,-0.052198,0.027777,-0.01002,0.5X_O_20Hz
0.00457,-0.045418,0.025451,0.001161,0.5X_O_20Hz
0.004609,-0.026024,0.02918,-0.015246,0.5X_O_20Hz
0.004648,-0.009518,0.034754,-0.020066,0.5X_O_20Hz
0.004687,-0.007367,0.044517,-0.012069,0.5X_O_20Hz
0.004727,-0.017096,0.05416,-0.021441,0.5X_O_20Hz
0.004766,-0.020324,0.053116,-0.032254,0.5X_O_20Hz
0.004805,-0.019543,0.038315,-0.024238,0.5X_O_20Hz
0.004844,-0.019717,0.021939,-0.004859,0.5X_O_20Hz
0.004883,-0.004284,0.013212,-0.002266,0.5X_O_20Hz
0.004922,0.016409,0.007221,-0.003105,0.5X_O_20Hz
0.004961,0.023493,0.008626,0.010436,0.5X_O_20Hz
0.005,0.018327,0.009782,-0.001629,0.5X_O_20Hz
0.005039,0.007222,0.005908,-0.015177,0.5X_O_20Hz
0.005078,-0.006476,-0.000711,-0.002463,0.5X_O_20Hz
0.005117,-0.02049,-0.014332,-0.002034,0.5X_O_20Hz
0.005156,-0.03223,-0.026816,-0.013145,0.5X_O_20Hz
0.005195,-0.035465,-0.033553,-0.009976,0.5X_O_20Hz
0.005234,-0.028934,-0.028609,0.004667,0.5X_O_20Hz
0.005273,-0.021794,-0.018847,-0.003108,0.5X_O_20Hz
0.005313,-0.015824,-0.013645,-0.012775,0.5X_O_20Hz
0.005352,-0.016019,-0.01583,0.000755,0.5X_O_20Hz
0.005391,-0.024972,-0.018889,0.006602,0.5X_O_20Hz
0.00543,-0.026518,-0.026531,-0.004311,0.5X_O_20Hz
0.005469,-0.014069,-0.039923,0.001721,0.5X_O_20Hz
0.005508,0.000869,-0.039904,0.01721,0.5X_O_20Hz
0.005547,-0.001019,-0.037967,0.003071,0.5X_O_20Hz
0.005586,-0.017664,-0.043082,0.00021,0.5X_O_20Hz
0.005625,-0.040562,-0.041909,0.01475,0.5X_O_20Hz
0.005664,-0.063227,-0.030026,0.001386,0.5X_O_20Hz
0.005703,-0.065684,-0.021583,-0.012707,0.5X_O_20Hz
0.005742,-0.057228,-0.020791,-0.001016,0.5X_O_20Hz
0.005781,-0.041003,-0.011597,0.000894,0.5X_O_20Hz
0.00582,-0.016448,0.002432,-0.012924,0.5X_O_20Hz
0.005859,0.007709,0.009137,-0.007221,0.5X_O_20Hz
0.005898,0.021253,0.013017,0.001143,0.5X_O_20Hz
0.005938,0.00953,0.017172,-0.013842,0.5X_O_20Hz
0.005977,-0.007495,0.012616,-0.018159,0.5X_O_20Hz
0.006016,-0.026693,-0.001827,-0.007581,0.5X_O_20Hz
0.006055,-0.044883,-0.007769,-0.014863,0.5X_O_20Hz
0.006094,-0.043334,-0.008705,-0.015395,0.5X_O_20Hz
0.006133,-0.028609,-0.010405,0.001986,0.5X_O_20Hz
0.006172,-0.013954,-0.001199,-0.001883,0.5X_O_20Hz
0.006211,-0.011694,0.004543,-0.01002,0.5X_O_20Hz
0.00625,-0.015299,0.002195,0.005811,0.5X_O_20Hz
0.006289,-0.029088,0.001161,0.007824,0.5X_O_20Hz
0.006328,-0.038667,0.003905,-0.005734,0.5X_O_20Hz
